Date,tmin_c,tmax_c,tmean_c
2024-01-01,-11.666666666666666,3.277777777777777,-4.166666666666667
2024-01-02,-12.555555555555555,2.5555555555555562,-5.0
2024-01-03,-13.222222222222221,2.055555555555557,-5.555555555555555
2024-01-04,-12.722222222222221,0.22222222222222143,-6.277777777777778
2024-01-05,-9.777777777777779,5.499999999999999,-2.1111111111111116
2024-01-06,-9.944444444444445,2.999999999999999,-3.5000000000000004
2024-01-07,-10.333333333333334,0.944444444444446,-4.722222222222222
2024-01-08,-10.444444444444445,0.33333333333333415,-5.055555555555556
2024-01-09,-13.61111111111111,1.8333333333333317,-5.888888888888889
2024-01-10,-14.5,-3.555555555555555,-9.0
2024-01-11,-11.38888888888889,0.777777777777777,-5.277777777777778
2024-01-12,-14.777777777777779,-0.9444444444444441,-7.888888888888889
2024-01-13,-16.72222222222222,1.1666666666666674,-7.777777777777778
2024-01-14,-3.7222222222222223,4.388888888888888,0.33333333333333415
2024-01-15,-4.333333333333333,7.444444444444445,1.555555555555554
2024-01-16,-17.22222222222222,3.611111111111111,-6.833333333333333
2024-01-17,-18.22222222222222,-3.5000000000000004,-10.88888888888889
2024-01-18,-10.944444444444445,-2.666666666666667,-6.777777777777778
2024-01-19,-10.61111111111111,5.833333333333333,-2.3888888888888893
2024-01-20,-7.888888888888889,5.444444444444443,-1.2222222222222219
2024-01-21,-8.333333333333334,2.944444444444443,-2.666666666666667
2024-01-22,-4.555555555555555,5.611111111111112,0.4999999999999992
2024-01-23,-0.7222222222222227,5.888888888888889,2.5555555555555562
2024-01-24,-0.777777777777777,7.777777777777778,3.4999999999999982
2024-01-25,-3.3333333333333335,10.388888888888891,3.4999999999999982
2024-01-26,-4.277777777777778,6.277777777777776,0.9999999999999984
2024-01-27,-6.5,8.88888888888889,1.2222222222222239
2024-01-28,-7.555555555555555,7.333333333333335,-0.11111111111111072
2024-01-29,-7.333333333333333,9.000000000000002,0.8333333333333334
2024-01-30,-6.888888888888888,10.61111111111111,1.8333333333333317
2024-01-31,-6.833333333333333,10.88888888888889,2.055555555555557
2024-02-01,-7.277777777777778,10.999999999999998,1.8888888888888882
2024-02-02,-6.222222222222222,8.055555555555555,0.8888888888888897
2024-02-03,0.22222222222222143,7.5,3.888888888888889
2024-02-04,-2.000000000000001,7.666666666666665,2.833333333333334
2024-02-05,-4.388888888888888,6.611111111111111,1.1111111111111112
2024-02-06,-2.7777777777777777,4.055555555555554,0.6111111111111119
2024-02-07,-2.0555555555555554,6.0555555555555545,2.000000000000001
2024-02-08,-2.2222222222222223,5.499999999999999,1.6111111111111103
2024-02-09,-3.277777777777777,5.999999999999998,1.3888888888888888
2024-02-10,-3.6666666666666674,5.277777777777778,0.777777777777777
2024-02-11,-11.777777777777779,0.944444444444446,-5.444444444444445
2024-02-12,-12.38888888888889,1.2777777777777761,-5.555555555555555
2024-02-13,-8.61111111111111,2.944444444444443,-2.833333333333334
2024-02-14,-8.055555555555555,5.38888888888889,-1.3333333333333326
2024-02-15,-3.555555555555555,8.722222222222223,2.5555555555555562
2024-02-16,-3.2222222222222228,9.222222222222221,2.999999999999999
2024-02-17,-7.833333333333333,9.666666666666666,0.944444444444446
2024-02-18,-9.0,2.5555555555555562,-3.2222222222222228
2024-02-19,-6.388888888888889,3.555555555555555,-1.4444444444444453
2024-02-20,-6.888888888888888,6.555555555555554,-0.16666666666666707
2024-02-21,-1.2222222222222219,4.833333333333335,1.7777777777777795
2024-02-22,-1.4444444444444453,8.222222222222221,3.3888888888888897
2024-02-23,-4.055555555555555,10.0,2.999999999999999
2024-02-24,-5.277777777777778,9.000000000000002,1.8333333333333317
2024-02-25,-6.111111111111111,10.222222222222221,2.055555555555557
2024-02-26,-5.611111111111112,15.444444444444445,4.944444444444444
2024-02-27,-2.8888888888888884,15.555555555555555,6.333333333333332
2024-02-28,-10.38888888888889,1.555555555555554,-4.388888888888888
2024-02-29,-10.833333333333334,5.277777777777778,-2.7777777777777777
2024-03-01,-8.0,10.833333333333334,1.4444444444444453
2024-03-02,-5.333333333333334,15.38888888888889,5.055555555555556
2024-03-03,-4.388888888888888,12.944444444444443,4.2777777777777795
2024-03-04,-5.111111111111111,2.000000000000001,-1.555555555555556
2024-03-05,-5.611111111111112,4.166666666666667,-0.7222222222222227
2024-03-06,-5.555555555555555,6.944444444444445,0.6666666666666683
2024-03-07,-5.722222222222222,12.5,3.3888888888888897
2024-03-08,-1.1111111111111112,10.277777777777779,4.61111111111111
2024-03-09,-6.222222222222222,7.88888888888889,0.8333333333333334
2024-03-10,-7.222222222222222,9.166666666666666,0.944444444444446
2024-03-11,-5.777777777777777,13.555555555555555,3.888888888888889
2024-03-12,-1.555555555555556,15.61111111111111,7.055555555555557
2024-03-13,-0.9444444444444441,12.333333333333336,5.666666666666668
2024-03-14,-2.4444444444444438,7.000000000000001,2.2777777777777786
2024-03-15,-2.833333333333334,7.333333333333335,2.2777777777777786
2024-03-16,-2.999999999999999,9.833333333333336,3.3888888888888897
2024-03-17,0.33333333333333415,13.333333333333334,6.833333333333332
2024-03-18,-1.1111111111111112,13.61111111111111,6.277777777777776
2024-03-19,-1.7777777777777775,15.38888888888889,6.833333333333332
2024-03-20,-1.8888888888888882,18.055555555555557,8.11111111111111
2024-03-21,-1.1666666666666674,18.72222222222222,8.777777777777777
2024-03-22,-0.3888888888888885,18.61111111111111,9.11111111111111
2024-03-23,0.11111111111111269,18.055555555555557,9.055555555555554
2024-03-24,0.6666666666666683,15.88888888888889,8.277777777777779
2024-03-25,-1.3333333333333326,7.3888888888888875,3.0555555555555554
2024-03-26,-4.055555555555555,7.5,1.722222222222223
2024-03-27,-4.444444444444445,8.555555555555555,2.055555555555557
2024-03-28,-3.3333333333333335,11.944444444444445,4.2777777777777795
2024-03-29,-0.44444444444444486,13.499999999999998,6.500000000000002
2024-03-30,0.0,7.555555555555555,3.7777777777777763
2024-03-31,1.9444444444444444,10.111111111111112,6.0555555555555545
2024-04-01,-0.2777777777777778,11.166666666666666,5.444444444444443
2024-04-02,-1.722222222222223,12.0,5.166666666666665
2024-04-03,-1.555555555555556,15.777777777777779,7.11111111111111
2024-04-04,-0.33333333333333415,19.388888888888893,9.555555555555557
2024-04-05,0.944444444444446,21.833333333333332,11.38888888888889
2024-04-06,-0.33333333333333415,18.833333333333336,9.222222222222221
2024-04-07,-2.7777777777777777,8.722222222222223,2.999999999999999
2024-04-08,-4.944444444444444,10.055555555555555,2.5555555555555562
2024-04-09,-4.944444444444444,11.722222222222221,3.3888888888888897
2024-04-10,-2.666666666666667,15.88888888888889,6.611111111111111
2024-04-11,-0.777777777777777,18.72222222222222,8.944444444444445
2024-04-12,-0.22222222222222143,20.27777777777778,10.055555555555555
2024-04-13,1.5000000000000016,24.777777777777775,13.11111111111111
2024-04-14,2.055555555555557,23.88888888888889,12.944444444444443
2024-04-15,2.055555555555557,22.555555555555554,12.277777777777779
2024-04-16,5.38888888888889,14.777777777777779,10.111111111111112
2024-04-17,6.277777777777776,19.833333333333332,13.055555555555555
2024-04-18,3.8333333333333326,20.444444444444443,12.111111111111109
2024-04-19,2.666666666666665,18.333333333333332,10.5
2024-04-20,0.7222222222222207,17.944444444444443,9.333333333333332
2024-04-21,1.2222222222222239,20.833333333333332,11.055555555555555
2024-04-22,2.7222222222222214,23.666666666666664,13.166666666666668
2024-04-23,6.944444444444445,25.611111111111107,16.27777777777778
2024-04-24,7.944444444444443,26.055555555555557,17.0
2024-04-25,7.777777777777778,26.166666666666664,17.0
2024-04-26,6.4444444444444455,20.27777777777778,13.38888888888889
2024-04-27,5.277777777777778,13.277777777777779,9.277777777777779
2024-04-28,5.055555555555556,14.5,9.777777777777779
2024-04-29,2.333333333333335,17.166666666666668,9.777777777777779
2024-04-30,3.2222222222222205,18.388888888888886,10.833333333333334
2024-05-01,5.611111111111112,18.77777777777778,12.166666666666666
2024-05-02,-0.5555555555555556,16.11111111111111,7.777777777777778
2024-05-03,-0.055555555555556344,17.444444444444443,8.666666666666666
2024-05-04,0.0,15.555555555555555,7.777777777777778
2024-05-05,0.33333333333333415,21.5,10.88888888888889
2024-05-06,3.111111111111112,20.72222222222222,11.944444444444445
2024-05-07,0.38888888888889045,12.111111111111109,6.277777777777776
2024-05-08,-0.6666666666666663,12.388888888888888,5.888888888888889
2024-05-09,0.33333333333333415,13.277777777777779,6.833333333333332
2024-05-10,4.222222222222223,14.555555555555555,9.38888888888889
2024-05-11,2.833333333333334,18.000000000000004,10.388888888888891
2024-05-12,3.444444444444446,20.555555555555557,12.0
2024-05-13,5.7222222222222205,25.055555555555554,15.38888888888889
2024-05-14,8.222222222222221,27.38888888888889,17.77777777777778
2024-05-15,5.1111111111111125,25.33333333333333,15.222222222222221
2024-05-16,5.38888888888889,22.055555555555557,13.722222222222223
2024-05-17,6.722222222222223,26.22222222222222,16.444444444444443
2024-05-18,8.0,27.722222222222225,17.83333333333333
2024-05-19,9.888888888888888,26.888888888888893,18.388888888888886
2024-05-20,9.444444444444445,26.166666666666664,17.77777777777778
2024-05-21,3.888888888888889,17.166666666666668,10.5
2024-05-22,0.7222222222222207,16.27777777777778,8.499999999999998
2024-05-23,1.555555555555554,22.666666666666668,12.111111111111109
2024-05-24,0.944444444444446,16.444444444444443,8.722222222222223
2024-05-25,2.5,20.0,11.222222222222223
2024-05-26,3.444444444444446,13.38888888888889,8.444444444444446
2024-05-27,4.000000000000002,22.16666666666667,13.11111111111111
2024-05-28,6.277777777777776,26.333333333333336,16.27777777777778
2024-05-29,8.444444444444446,27.944444444444443,18.166666666666668
2024-05-30,9.277777777777779,29.833333333333332,19.555555555555557
2024-05-31,8.777777777777777,24.944444444444446,16.833333333333332
2024-06-01,8.944444444444445,26.27777777777778,17.61111111111111
2024-06-02,10.5,28.61111111111111,19.555555555555557
2024-06-03,11.555555555555554,27.88888888888889,19.72222222222222
2024-06-04,11.500000000000002,26.22222222222222,18.833333333333336
2024-06-05,11.166666666666666,28.000000000000004,19.555555555555557
2024-06-06,11.833333333333332,32.27777777777778,22.055555555555557
2024-06-07,13.499999999999998,33.44444444444444,23.444444444444443
2024-06-08,13.499999999999998,31.944444444444443,22.722222222222225
2024-06-09,13.277777777777779,32.611111111111114,22.944444444444443
2024-06-10,12.888888888888891,32.611111111111114,22.77777777777778
2024-06-11,11.777777777777779,32.611111111111114,22.16666666666667
2024-06-12,12.666666666666664,33.27777777777778,23.000000000000004
2024-06-13,13.166666666666668,35.27777777777778,24.222222222222218
2024-06-14,14.055555555555554,36.388888888888886,25.222222222222225
2024-06-15,13.166666666666668,29.666666666666668,21.444444444444443
2024-06-16,13.277777777777779,32.72222222222222,23.000000000000004
2024-06-17,14.444444444444445,32.333333333333336,23.388888888888886
2024-06-18,8.555555555555555,31.666666666666668,20.11111111111111
2024-06-19,8.055555555555555,21.999999999999996,15.055555555555555
2024-06-20,9.055555555555554,28.61111111111111,18.833333333333336
2024-06-21,12.555555555555555,33.111111111111114,22.83333333333333
2024-06-22,11.11111111111111,29.61111111111111,20.33333333333333
2024-06-23,12.166666666666666,30.555555555555557,21.38888888888889
2024-06-24,15.11111111111111,35.27777777777778,25.222222222222225
2024-06-25,15.0,34.77777777777778,24.88888888888889
2024-06-26,15.722222222222221,35.111111111111114,25.38888888888889
2024-06-27,16.944444444444443,34.44444444444444,25.666666666666668
2024-06-28,15.333333333333334,30.5,22.944444444444443
2024-06-29,13.0,30.555555555555557,21.77777777777778
2024-06-30,13.88888888888889,31.88888888888889,22.88888888888889
2024-07-01,14.61111111111111,33.72222222222222,24.166666666666668
2024-07-02,14.777777777777779,31.88888888888889,23.333333333333332
2024-07-03,10.833333333333334,29.5,20.166666666666668
2024-07-04,10.166666666666664,31.444444444444443,20.777777777777782
2024-07-05,9.944444444444445,31.72222222222222,20.833333333333332
2024-07-06,10.944444444444446,31.72222222222222,21.333333333333336
2024-07-07,11.777777777777779,33.333333333333336,22.555555555555554
2024-07-08,11.555555555555554,32.611111111111114,22.055555555555557
2024-07-09,12.611111111111112,31.0,21.833333333333332
2024-07-10,14.5,34.166666666666664,24.333333333333332
2024-07-11,14.944444444444445,36.55555555555556,25.72222222222222
2024-07-12,15.5,38.27777777777778,26.888888888888893
2024-07-13,15.666666666666666,37.111111111111114,26.38888888888889
2024-07-14,16.666666666666668,36.666666666666664,26.666666666666668
2024-07-15,18.166666666666668,35.77777777777778,26.999999999999996
2024-07-16,15.555555555555555,33.27777777777778,24.388888888888893
2024-07-17,14.944444444444445,33.05555555555556,24.0
2024-07-18,15.666666666666666,33.5,24.61111111111111
2024-07-19,17.83333333333333,34.166666666666664,26.0
2024-07-20,16.27777777777778,34.27777777777778,25.27777777777778
2024-07-21,14.444444444444445,34.388888888888886,24.444444444444443
2024-07-22,14.11111111111111,32.72222222222222,23.388888888888886
2024-07-23,14.055555555555554,32.166666666666664,23.111111111111107
2024-07-24,14.61111111111111,34.77777777777778,24.66666666666667
2024-07-25,16.72222222222222,35.94444444444444,26.333333333333336
2024-07-26,19.27777777777778,34.05555555555556,26.666666666666668
2024-07-27,16.833333333333332,34.0,25.38888888888889
2024-07-28,13.333333333333334,32.44444444444444,22.88888888888889
2024-07-29,11.666666666666666,33.888888888888886,22.77777777777778
2024-07-30,11.11111111111111,34.388888888888886,22.722222222222225
2024-07-31,11.055555555555555,34.22222222222222,22.61111111111111
2024-08-01,12.444444444444445,34.388888888888886,23.388888888888886
2024-08-02,14.555555555555555,35.94444444444444,25.222222222222225
2024-08-03,16.11111111111111,37.611111111111114,26.833333333333332
2024-08-04,17.22222222222222,36.833333333333336,27.055555555555557
2024-08-05,15.833333333333334,34.44444444444444,25.11111111111111
2024-08-06,15.777777777777779,32.44444444444444,24.111111111111114
2024-08-07,17.166666666666668,34.611111111111114,25.888888888888886
2024-08-08,14.5,35.0,24.72222222222222
2024-08-09,14.944444444444445,30.666666666666668,22.83333333333333
2024-08-10,15.444444444444445,31.0,23.22222222222222
2024-08-11,14.166666666666666,32.44444444444444,23.277777777777782
2024-08-12,13.88888888888889,31.833333333333332,22.88888888888889
2024-08-13,14.777777777777779,29.5,22.11111111111111
2024-08-14,13.88888888888889,23.555555555555557,18.72222222222222
2024-08-15,12.222222222222221,28.055555555555557,20.11111111111111
2024-08-16,12.166666666666666,30.11111111111111,21.166666666666664
2024-08-17,12.944444444444443,33.72222222222222,23.333333333333332
2024-08-18,13.11111111111111,30.22222222222222,21.666666666666668
2024-08-19,13.222222222222221,28.61111111111111,20.888888888888886
2024-08-20,12.944444444444443,30.5,21.722222222222218
2024-08-21,13.222222222222221,32.94444444444444,23.055555555555557
2024-08-22,15.61111111111111,32.72222222222222,24.166666666666668
2024-08-23,13.444444444444446,26.944444444444443,20.222222222222225
2024-08-24,12.444444444444445,26.11111111111111,19.27777777777778
2024-08-25,13.333333333333334,28.277777777777782,20.833333333333332
2024-08-26,11.444444444444445,23.5,17.444444444444443
2024-08-27,9.222222222222221,27.38888888888889,18.333333333333332
2024-08-28,9.666666666666666,29.444444444444443,19.555555555555557
2024-08-29,10.444444444444443,31.555555555555557,21.0
2024-08-30,9.000000000000002,30.61111111111111,19.777777777777775
2024-08-31,8.722222222222223,29.944444444444443,19.333333333333332
2024-09-01,9.38888888888889,31.61111111111111,20.500000000000004
2024-09-02,10.277777777777779,31.944444444444443,21.11111111111111
2024-09-03,11.944444444444445,32.388888888888886,22.16666666666667
2024-09-04,13.277777777777779,29.11111111111111,21.22222222222222
2024-09-05,10.388888888888891,28.055555555555557,19.222222222222218
2024-09-06,9.611111111111109,27.61111111111111,18.61111111111111
2024-09-07,10.777777777777779,29.444444444444443,20.11111111111111
2024-09-08,11.222222222222223,31.27777777777778,21.27777777777778
2024-09-09,11.444444444444445,30.833333333333332,21.166666666666664
2024-09-10,11.277777777777777,29.72222222222222,20.500000000000004
2024-09-11,10.722222222222221,27.83333333333333,19.27777777777778
2024-09-12,11.38888888888889,29.333333333333332,20.33333333333333
2024-09-13,5.611111111111112,23.388888888888886,14.5
2024-09-14,5.222222222222221,24.0,14.61111111111111
2024-09-15,6.4444444444444455,28.166666666666668,17.333333333333332
2024-09-16,9.5,28.277777777777782,18.88888888888889
2024-09-17,9.055555555555554,28.5,18.77777777777778
2024-09-18,5.833333333333333,22.5,14.166666666666666
2024-09-19,5.7222222222222205,23.22222222222222,14.5
2024-09-20,5.833333333333333,25.444444444444443,15.666666666666666
2024-09-21,6.500000000000002,27.61111111111111,17.055555555555557
2024-09-22,7.11111111111111,26.888888888888893,17.0
2024-09-23,6.722222222222223,23.833333333333336,15.277777777777779
2024-09-24,7.5,26.444444444444443,17.0
2024-09-25,7.166666666666667,26.5,16.833333333333332
2024-09-26,7.833333333333333,29.38888888888889,18.61111111111111
2024-09-27,9.000000000000002,30.5,19.777777777777775
2024-09-28,8.777777777777777,30.77777777777778,19.777777777777775
2024-09-29,8.61111111111111,30.444444444444443,19.499999999999996
2024-09-30,9.444444444444445,30.61111111111111,20.0
2024-10-01,7.777777777777778,30.77777777777778,19.27777777777778
2024-10-02,6.0555555555555545,26.77777777777778,16.444444444444443
2024-10-03,5.499999999999999,28.055555555555557,16.77777777777778
2024-10-04,6.500000000000002,27.77777777777778,17.166666666666668
2024-10-05,6.222222222222224,28.555555555555557,17.38888888888889
2024-10-06,7.11111111111111,27.555555555555554,17.333333333333332
2024-10-07,6.0555555555555545,25.38888888888889,15.722222222222221
2024-10-08,5.38888888888889,25.444444444444443,15.444444444444445
2024-10-09,6.500000000000002,24.222222222222218,15.38888888888889
2024-10-10,5.944444444444446,26.11111111111111,16.055555555555557
2024-10-11,6.388888888888889,26.22222222222222,16.27777777777778
2024-10-12,7.444444444444445,28.111111111111107,17.77777777777778
2024-10-13,6.4444444444444455,26.722222222222218,16.555555555555557
2024-10-14,6.555555555555554,26.166666666666664,16.38888888888889
2024-10-15,6.722222222222223,25.666666666666668,16.166666666666668
2024-10-16,5.38888888888889,25.166666666666668,15.277777777777779
2024-10-17,5.055555555555556,24.27777777777778,14.666666666666666
2024-10-18,5.38888888888889,16.88888888888889,11.11111111111111
2024-10-19,2.3888888888888875,10.5,6.4444444444444455
2024-10-20,1.722222222222223,12.722222222222221,7.222222222222222
2024-10-21,1.5000000000000016,11.88888888888889,6.722222222222223
2024-10-22,0.8888888888888897,16.055555555555557,8.444444444444446
2024-10-23,2.166666666666666,17.88888888888889,10.055555555555555
2024-10-24,2.999999999999999,19.0,10.999999999999998
2024-10-25,1.3333333333333326,18.22222222222222,9.777777777777779
2024-10-26,0.44444444444444287,16.666666666666668,8.555555555555555
2024-10-27,1.2777777777777761,18.333333333333332,9.833333333333336
2024-10-28,2.6111111111111125,16.5,9.555555555555557
2024-10-29,4.666666666666666,17.72222222222222,11.222222222222223
2024-10-30,1.1111111111111112,11.333333333333334,6.222222222222224
2024-10-31,-2.166666666666666,9.5,3.6666666666666674
2024-11-01,-2.7222222222222214,10.444444444444443,3.8333333333333326
2024-11-02,0.38888888888889045,10.5,5.444444444444443
2024-11-03,1.0555555555555547,12.5,6.7777777777777795
2024-11-04,-1.4444444444444453,6.555555555555554,2.5555555555555562
2024-11-05,-2.833333333333334,9.944444444444445,3.555555555555555
2024-11-06,-3.555555555555555,6.833333333333332,1.6666666666666667
2024-11-07,-7.833333333333333,5.1111111111111125,-1.3888888888888888
2024-11-08,-8.555555555555555,6.0555555555555545,-1.2222222222222219
2024-11-09,-7.111111111111111,7.666666666666665,0.2777777777777778
2024-11-10,-3.7222222222222223,11.555555555555554,3.888888888888889
2024-11-11,-4.666666666666666,12.0,3.6666666666666674
2024-11-12,-4.111111111111111,12.722222222222221,4.2777777777777795
2024-11-13,-4.333333333333333,9.444444444444445,2.5555555555555562
2024-11-14,-6.0555555555555545,8.166666666666668,1.0555555555555547
2024-11-15,-6.888888888888888,9.222222222222221,1.1666666666666674
2024-11-16,-5.888888888888889,13.0,3.555555555555555
2024-11-17,-6.611111111111111,8.222222222222221,0.8333333333333334
2024-11-18,-7.611111111111111,7.055555555555557,-0.2777777777777778
2024-11-19,-6.166666666666668,9.666666666666666,1.7777777777777795
2024-11-20,-10.11111111111111,4.444444444444445,-2.833333333333334
2024-11-21,-10.5,5.38888888888889,-2.5555555555555562
2024-11-22,-9.0,7.6111111111111125,-0.6666666666666663
2024-11-23,-8.833333333333334,7.6111111111111125,-0.6111111111111119
2024-11-24,-8.055555555555555,7.277777777777778,-0.3888888888888885
2024-11-25,-7.111111111111111,5.055555555555556,-1.0000000000000004
2024-11-26,-7.944444444444445,3.7777777777777763,-2.1111111111111116
2024-11-27,-3.555555555555555,1.2222222222222239,-1.1666666666666674
2024-11-28,-7.666666666666667,4.666666666666666,-1.4999999999999996
2024-11-29,-9.333333333333334,2.5,-3.3888888888888897
2024-11-30,-10.333333333333334,2.055555555555557,-4.111111111111111
2024-12-01,-10.277777777777779,3.111111111111112,-3.555555555555555
2024-12-02,-9.833333333333334,4.444444444444445,-2.666666666666667
2024-12-03,-9.222222222222221,5.055555555555556,-2.1111111111111116
2024-12-04,-8.777777777777779,5.833333333333333,-1.4444444444444453
2024-12-05,-9.166666666666666,6.277777777777776,-1.4444444444444453
2024-12-06,-8.38888888888889,6.277777777777776,-1.0555555555555547
2024-12-07,-9.666666666666666,5.611111111111112,-2.0555555555555554
2024-12-08,-9.61111111111111,5.38888888888889,-2.1111111111111116
2024-12-09,-7.388888888888889,6.611111111111111,-0.3888888888888885
2024-12-10,-8.555555555555555,3.4999999999999982,-2.5
2024-12-11,-11.666666666666666,2.1111111111111094,-4.777777777777779
2024-12-12,-12.333333333333334,1.1111111111111112,-5.611111111111112
2024-12-13,-11.11111111111111,2.999999999999999,-4.055555555555555
2024-12-14,-8.222222222222221,6.611111111111111,-0.8333333333333334
2024-12-15,-8.88888888888889,1.3333333333333326,-3.7777777777777777
2024-12-16,-9.444444444444445,6.111111111111111,-1.6666666666666667
2024-12-17,-9.222222222222221,3.2222222222222205,-2.999999999999999
2024-12-18,-8.833333333333334,8.833333333333334,0.0
2024-12-19,-9.38888888888889,5.833333333333333,-1.7777777777777775
2024-12-20,-9.61111111111111,6.666666666666667,-1.4999999999999996
2024-12-21,-10.833333333333334,5.888888888888889,-2.4444444444444438
2024-12-22,-10.222222222222221,4.777777777777779,-2.7222222222222214
2024-12-23,-7.611111111111111,5.055555555555556,-1.2777777777777781
2024-12-24,-7.611111111111111,6.277777777777776,-0.6666666666666663
2024-12-25,-8.277777777777779,4.000000000000002,-2.166666666666666
2024-12-26,-4.166666666666667,4.444444444444445,0.11111111111111269
2024-12-27,-5.055555555555556,3.4999999999999982,-0.777777777777777
2024-12-28,-4.888888888888889,0.22222222222222143,-2.333333333333333
2024-12-29,-5.111111111111111,0.4999999999999992,-2.333333333333333
2024-12-30,-4.666666666666666,2.7777777777777777,-0.9444444444444441
2024-12-31,-8.722222222222221,4.444444444444445,-2.1111111111111116
